Fecha,Representante,CódigoProducto,Unidades,,,,
12/6/2020,Emanuel Escalante,B015YCRYZM,2,,,,
12/6/2020,Lorena Gómez,B00NQGP42Y,3,,,,
12/6/2020,Eliseo Martínez,B00NQGP42Y,25,,,,
12/6/2020,Dafne Rivas,B01DZJFWNC,3,,,,
12/6/2020,Dafne Rivas,B00F3J4B5S,3,,,,
12/6/2020,Salvador Olivares,B01KBH547A,1,,,,
12/6/2020,Paulina Iglesias,B01KBH547A,1,,,,
12/6/2020,Emanuel Escalante,B00K15Q2B0,1,,,,
12/6/2020,Tamara Márquez,B016B7INC2,2,,,,
12/6/2020,Isabel Crespo,B018IZ0SWI,1,,,,
12/6/2020,Casandra Fernández,B00F3J4B5S,3,,,,
12/6/2020,Eliseo Martínez,B00K15Q2B0,1,,,,
12/6/2020,Emanuel Escalante,B00K15Q2B0,1,,,,
12/6/2020,Cecilia Manrique,B00NQGP42Y,21,,,,
12/6/2020,Sonia Mujíca,B00K15Q2B0,1,,,,
12/6/2020,Ernesto Duarte,B01EYT1URO,2,,,,
12/6/2020,Bruna Hernández,B00NQGP42Y,2,,,,
12/6/2020,Claudia Olmedo,B018IZ0SWI,3,,,,
12/6/2020,Silvestre Morales,B00F3J4B5S,2,,,,
12/6/2020,Eric Rivera,B01KBH547A,1,,,,
12/6/2020,Beatriz Troncoso,B01LQV1YHO,2,,,,
12/6/2020,Paula Espíndola,B018IZ0SWI,3,,,,
12/6/2020,Dafne Rivas,B016B7INC2,16,,,,
12/6/2020,Daniel Piedra,B01DZJFWNC,2,,,,
12/6/2020,Sergio Moreno,B00NQGP42Y,2,,,,
12/6/2020,Isabel Crespo,B01DZJFWNC,19,,,,
12/6/2020,Lázaro Zepeda,B018IZ0SWI,2,,,,
12/6/2020,Fernando Ruiz,B01LQV1YHO,1,,,,
12/6/2020,Eliseo Martínez,B01EYT1URO,3,,,,
12/6/2020,Claudia Olmedo,B00K15Q2B0,3,,,,
12/6/2020,Beatriz Troncoso,B01KBH547A,1,,,,
12/6/2020,Dafne Rivas,B00K15Q2B0,17,,,,
12/6/2020,Rodrigo Muñoz,B01KBH547A,2,,,,
12/6/2020,Camila Fajardo,B018IZ0SWI,3,,,,
12/6/2020,Casandra Fernández,B01KBH547A,2,,,,
12/6/2020,Concepción Luna,B01KBH547A,2,,,,
12/6/2020,Isabel Crespo,B018IZ0SWI,1,,,,
12/6/2020,Emanuel Escalante,B00K15Q2B0,1,,,,
12/6/2020,Mariana Hinojosa,B01DZJFWNC,1,,,,
12/6/2020,Cecilia Manrique,B00F3J4B5S,2,,,,
12/6/2020,Rodrigo Muñoz,B018IZ0SWI,3,,,,
12/6/2020,Sagrario Silva,B018IZ0SWI,2,,,,
12/6/2020,Mariana Hinojosa,B01EYT1URO,3,,,,
12/6/2020,Casandra Fernández,B01LQV1YHO,1,,,,
12/6/2020,Delia Jiménez,B01LQV1YHO,3,,,,
12/6/2020,Jenny García,B00K15Q2B0,2,,,,
12/6/2020,Patricia Torres,B01KBH547A,17,,,,
12/6/2020,Leonor Domínguez,B01DZJFWNC,3,,,,
12/6/2020,Elena Uriarte,B00K15Q2B0,1,,,,
12/6/2020,Isabel Crespo,B016381QZA,3,,,,
12/6/2020,Teresa Rivero,B018IZ0SWI,3,,,,
12/6/2020,Arturo Franco,B018IZ0SWI,1,,,,
12/6/2020,Eduardo Linares,B00NQGP42Y,1,,,,
12/6/2020,Raquel Gómez,B016381QZA,4,,,,
12/6/2020,Dafne Rivas,B01KBH547A,13,,,,
12/6/2020,Alan Ramos,B00F3J4B5S,2,,,,
12/6/2020,Dafne Rivas,B00NQGP42Y,2,,,,
12/6/2020,Carlos Romero,B016381QZA,1,,,,
12/6/2020,Nayeli Juárez,B00J0O5J4Y,1,,,,
12/6/2020,Cecilia Manrique,B00NQGP42Y,3,,,,
12/6/2020,Sagrario Silva,B00K15Q2B0,2,,,,
12/7/2020,Rodrigo Muñoz,B00K15Q2B0,5,,,,
12/7/2020,Patricia Torres,B01DZJFWNC,2,,,,
12/7/2020,Lorena Gómez,B01LQV1YHO,2,,,,
12/7/2020,Bruna Hernández,B018IZ0SWI,1,,,,
12/7/2020,Sagrario Silva,B018IZ0SWI,2,,,,
12/7/2020,Maximiliano Ruiz,B01EYT1URO,3,,,,
12/7/2020,Germán Herrera,B016B7INC2,1,,,,
12/7/2020,Bruna Hernández,B00NQGP42Y,3,,,,
12/7/2020,Bernarda Perdomo,B01KBH547A,24,,,,
12/7/2020,Cecilia Manrique,B00K15Q2B0,2,,,,
12/7/2020,Patricia Torres,B016381QZA,4,,,,
12/7/2020,Sandra Flores,B01LQV1YHO,1,,,,
12/7/2020,Paulina Iglesias,B01DZJFWNC,3,,,,
12/7/2020,Germán Herrera,B01EYT1URO,1,,,,
12/7/2020,Beatriz Troncoso,B01DZJFWNC,1,,,,
12/7/2020,Bernarda Perdomo,B01EYT1URO,3,,,,
12/7/2020,Jenny García,B01DZJFWNC,2,,,,
12/7/2020,Joana Mejía,B015YCRYZM,3,,,,
12/7/2020,Rodrigo Muñoz,B00NQGP42Y,2,,,,
12/7/2020,Linet Ramírez,B00K15Q2B0,2,,,,
12/7/2020,Kenya Carrillo,B018IZ0SWI,1,,,,
12/7/2020,Salvador Olivares,B018IZ0SWI,3,,,,
12/7/2020,Jenny García,B015YCRYZM,4,,,,
12/7/2020,Eliseo Martínez,B01KBH547A,2,,,,
12/7/2020,Maximiliano Ruiz,B00J0O5J4Y,2,,,,
12/7/2020,Eliseo Martínez,B01LQV1YHO,9,,,,
12/7/2020,Cristina Fábregas,B018IZ0SWI,2,,,,
12/7/2020,Sagrario Silva,B01KBH547A,22,,,,
12/7/2020,Dafne Rivas,B00NQGP42Y,2,,,,
12/7/2020,Salvador Olivares,B015YCRYZM,2,,,,
12/7/2020,Cinthia Bustamante,B018IZ0SWI,2,,,,
12/7/2020,Rodrigo Muñoz,B00F3J4B5S,2,,,,
12/7/2020,Guillermo Paredes,B015YCRYZM,2,,,,
12/7/2020,Salvador Olivares,B00K15Q2B0,3,,,,
12/7/2020,Emanuel Escalante,B018IZ0SWI,3,,,,
12/7/2020,Joel Guerra,B01KBH547A,1,,,,
12/7/2020,Iris Ugarte,B016B7INC2,2,,,,
12/7/2020,Guillermo Paredes,B01KBH547A,16,,,,
12/7/2020,Delia Jiménez,B00K15Q2B0,1,,,,
12/7/2020,Patricia Torres,B01EYT1URO,2,,,,
12/7/2020,Eliseo Martínez,B01DZJFWNC,3,,,,
12/7/2020,Kenya Carrillo,B01KBH547A,3,,,,
12/7/2020,Jenny García,B01KBH547A,2,,,,
12/7/2020,Eliseo Martínez,B00K15Q2B0,15,,,,
12/7/2020,Carlos Romero,B016381QZA,3,,,,
12/7/2020,Raquel Gómez,B01DZJFWNC,2,,,,
12/7/2020,Nayeli Juárez,B00K15Q2B0,3,,,,
12/7/2020,Andrés Mejía,B00F3J4B5S,3,,,,
12/7/2020,Sagrario Silva,B00J0O5J4Y,14,,,,
12/7/2020,Silvestre Morales,B01DZJFWNC,3,,,,
12/7/2020,Benjamín Pérez,B01DZJFWNC,2,,,,
12/7/2020,Camila Fajardo,B016381QZA,2,,,,
12/7/2020,Paula Espíndola,B018IZ0SWI,2,,,,
12/7/2020,Teodoro Jurado,B016381QZA,3,,,,
12/8/2020,Casandra Fernández,B00K15Q2B0,2,,,,
12/8/2020,Elvira Belmonte,B00F3J4B5S,3,,,,
12/8/2020,Salvador Olivares,B00NQGP42Y,14,,,,
12/8/2020,Guillermo Chávez,B00F3J4B5S,2,,,,
12/8/2020,Elena Uriarte,B01DZJFWNC,4,,,,
12/8/2020,Jenny García,B016B7INC2,3,,,,
12/8/2020,Diana Rosas,B01LQV1YHO,3,,,,
12/8/2020,Raquel Gómez,B01DZJFWNC,2,,,,
12/8/2020,Tamara Márquez,B018IZ0SWI,1,,,,
12/8/2020,Guillermo Chávez,B018IZ0SWI,3,,,,
12/8/2020,Paulina Iglesias,B00K15Q2B0,3,,,,
12/8/2020,Andrés Mejía,B01EYT1URO,2,,,,
12/8/2020,Sagrario Silva,B00NQGP42Y,1,,,,
12/8/2020,Casandra Fernández,B00F3J4B5S,3,,,,
12/8/2020,Teodoro Jurado,B01KBH547A,19,,,,
12/8/2020,Dafne Rivas,B00F3J4B5S,3,,,,
12/8/2020,Delia Jiménez,B00NQGP42Y,2,,,,
12/8/2020,Germán Herrera,B01DZJFWNC,2,,,,
12/8/2020,Rodrigo Muñoz,B00K15Q2B0,2,,,,
12/8/2020,Elvira Belmonte,B018IZ0SWI,1,,,,
12/8/2020,Iris Ugarte,B00J0O5J4Y,3,,,,
12/8/2020,Sagrario Silva,B00K15Q2B0,2,,,,
12/8/2020,Delia Jiménez,B018IZ0SWI,2,,,,
12/8/2020,Linet Ramírez,B01DZJFWNC,3,,,,
12/8/2020,Sagrario Silva,B01EYT1URO,3,,,,
12/8/2020,Edgar Guerrero,B018IZ0SWI,2,,,,
12/8/2020,Mariana Hinojosa,B00K15Q2B0,3,,,,
12/8/2020,Germán Herrera,B00J0O5J4Y,3,,,,
12/8/2020,Sergio Moreno,B00F3J4B5S,2,,,,
12/8/2020,Casandra Fernández,B00F3J4B5S,15,,,,
12/8/2020,Dafne Rivas,B01KBH547A,2,,,,
12/8/2020,Camila Fajardo,B00K15Q2B0,1,,,,
12/8/2020,Edgar Guerrero,B00NQGP42Y,2,,,,
12/8/2020,Kenya Carrillo,B016381QZA,4,,,,
12/8/2020,Bruna Hernández,B00K15Q2B0,2,,,,
12/8/2020,Agustín Reynoso,B01KBH547A,2,,,,
12/8/2020,Sagrario Silva,B01KBH547A,22,,,,
12/8/2020,Emanuel Escalante,B018IZ0SWI,1,,,,
12/8/2020,Elena Uriarte,B016381QZA,18,,,,
12/8/2020,Rodrigo Muñoz,B00NQGP42Y,2,,,,
12/8/2020,Isabel Crespo,B00F3J4B5S,1,,,,
12/8/2020,Maximiliano Ruiz,B01DZJFWNC,25,,,,
12/8/2020,Pedro Huerta,B018IZ0SWI,2,,,,
12/8/2020,Delia Jiménez,B01DZJFWNC,2,,,,
12/8/2020,Patricia Torres,B00K15Q2B0,1,,,,
12/8/2020,Kenya Carrillo,B00J0O5J4Y,3,,,,
12/8/2020,Pedro Huerta,B01KBH547A,2,,,,
12/8/2020,Sagrario Silva,B01KBH547A,2,,,,
12/8/2020,Sandra Flores,B018IZ0SWI,4,,,,
12/8/2020,Casandra Fernández,B015YCRYZM,2,,,,
12/8/2020,Lázaro Zepeda,B016381QZA,1,,,,
12/8/2020,Dafne Rivas,B00K15Q2B0,1,,,,
12/8/2020,Pedro Huerta,B015YCRYZM,1,,,,
12/8/2020,Carlos Romero,B016381QZA,3,,,,
12/8/2020,Isabel Crespo,B01EYT1URO,16,,,,
12/8/2020,Diana Rosas,B018IZ0SWI,3,,,,
12/8/2020,Eduardo Linares,B01KBH547A,1,,,,
12/8/2020,Dafne Rivas,B00F3J4B5S,1,,,,
12/8/2020,Bruna Hernández,B01DZJFWNC,19,,,,
12/8/2020,Diana Rosas,B01KBH547A,1,,,,
12/8/2020,Isabel Crespo,B00F3J4B5S,1,,,,
12/8/2020,Guillermo Chávez,B00J0O5J4Y,3,,,,
12/8/2020,Dafne Rivas,B00F3J4B5S,10,,,,
12/8/2020,Mariana Hinojosa,B01DZJFWNC,1,,,,
12/8/2020,Sergio Moreno,B01KBH547A,3,,,,
12/8/2020,Salvador Olivares,B00NQGP42Y,2,,,,
12/9/2020,Sagrario Silva,B01KBH547A,3,,,,
12/9/2020,Rodrigo Muñoz,B00NQGP42Y,2,,,,
12/9/2020,Bruna Hernández,B00K15Q2B0,2,,,,
12/9/2020,Isabel Crespo,B016B7INC2,3,,,,
12/9/2020,Paula Espíndola,B01KBH547A,3,,,,
12/9/2020,Dafne Rivas,B01EYT1URO,1,,,,
12/9/2020,Sagrario Silva,B01KBH547A,3,,,,
12/9/2020,Magdalena Linares,B00J0O5J4Y,3,,,,
12/9/2020,Patricia Torres,B018IZ0SWI,17,,,,
12/9/2020,Maximiliano Ruiz,B018IZ0SWI,2,,,,
12/9/2020,Joana Mejía,B018IZ0SWI,2,,,,
12/9/2020,Paulina Iglesias,B016B7INC2,2,,,,
12/9/2020,Linet Ramírez,B016381QZA,19,,,,
12/9/2020,Sagrario Silva,B015YCRYZM,4,,,,
12/9/2020,Maximiliano Ruiz,B018IZ0SWI,1,,,,
12/9/2020,Teodoro Jurado,B018IZ0SWI,1,,,,
12/9/2020,Eliseo Martínez,B018IZ0SWI,2,,,,
12/9/2020,Joel Guerra,B00K15Q2B0,1,,,,
12/9/2020,Daniel Piedra,B00F3J4B5S,3,,,,
12/9/2020,Nayeli Juárez,B01KBH547A,1,,,,
12/9/2020,Emanuel Escalante,B00F3J4B5S,2,,,,
12/9/2020,Daniel Piedra,B016381QZA,21,,,,
12/9/2020,Andrés Mejía,B00F3J4B5S,3,,,,
12/9/2020,Emanuel Escalante,B018IZ0SWI,3,,,,
12/9/2020,Lorena Gómez,B01EYT1URO,3,,,,
12/9/2020,Raquel Gómez,B018IZ0SWI,2,,,,
12/9/2020,Cinthia Bustamante,B00J0O5J4Y,3,,,,
12/9/2020,Sandra Flores,B00F3J4B5S,1,,,,
12/9/2020,Claudia Olmedo,B01KBH547A,2,,,,
12/9/2020,Ernesto Duarte,B01KBH547A,1,,,,
12/9/2020,Bruna Hernández,B01KBH547A,2,,,,
12/9/2020,Fernando Ruiz,B00K15Q2B0,3,,,,
12/9/2020,Patricia Torres,B00F3J4B5S,10,,,,
12/9/2020,Isabel Crespo,B01EYT1URO,1,,,,
12/9/2020,Maximiliano Ruiz,B00K15Q2B0,1,,,,
12/9/2020,Emanuel Escalante,B00F3J4B5S,3,,,,
12/9/2020,Elena Uriarte,B01DZJFWNC,2,,,,
12/9/2020,Leonor Domínguez,B016381QZA,2,,,,
12/9/2020,Iván Arriola,B00K15Q2B0,2,,,,
12/9/2020,Bruna Hernández,B00F3J4B5S,13,,,,
12/9/2020,Claudia Olmedo,B01EYT1URO,3,,,,
12/9/2020,Sonia Mujíca,B018IZ0SWI,3,,,,
12/9/2020,Linet Ramírez,B018IZ0SWI,3,,,,
12/9/2020,Fernando Ruiz,B01LQV1YHO,3,,,,
12/9/2020,Bruna Hernández,B00NQGP42Y,2,,,,
12/9/2020,Maximiliano Ruiz,B00K15Q2B0,1,,,,
12/9/2020,Andrés Mejía,B016381QZA,1,,,,
12/9/2020,Salvador Olivares,B01DZJFWNC,1,,,,
12/9/2020,Sandra Flores,B01DZJFWNC,16,,,,
12/9/2020,Cinthia Bustamante,B018IZ0SWI,18,,,,
12/9/2020,Roberto Rodríguez,B018IZ0SWI,2,,,,
12/9/2020,Teodoro Jurado,B00NQGP42Y,3,,,,
12/9/2020,Sagrario Silva,B00F3J4B5S,4,,,,
12/9/2020,Sagrario Silva,B01DZJFWNC,1,,,,
12/9/2020,Paula Espíndola,B018IZ0SWI,3,,,,
12/9/2020,Silvestre Morales,B016381QZA,9,,,,
12/9/2020,Linet Ramírez,B01EYT1URO,16,,,,
12/9/2020,Diana Rosas,B018IZ0SWI,1,,,,
12/9/2020,Kenya Carrillo,B00K15Q2B0,1,,,,
12/9/2020,Sergio Moreno,B01KBH547A,2,,,,
12/9/2020,Carla Méndez,B01LQV1YHO,1,,,,
12/9/2020,Pedro Huerta,B016381QZA,1,,,,
12/9/2020,Casandra Fernández,B018IZ0SWI,3,,,,
12/9/2020,Salvador Olivares,B01EYT1URO,2,,,,
12/9/2020,Guillermo Chávez,B01KBH547A,22,,,,
12/9/2020,Daniel Piedra,B015YCRYZM,2,,,,
12/10/2020,Carla Méndez,B01KBH547A,3,,,,
12/10/2020,Rodrigo Muñoz,B016B7INC2,2,,,,
12/10/2020,Joel Guerra,B01LQV1YHO,3,,,,
12/10/2020,Domingo González,B018IZ0SWI,3,,,,
12/10/2020,Delia Jiménez,B018IZ0SWI,1,,,,
12/10/2020,Magdalena Linares,B00NQGP42Y,2,,,,
12/10/2020,Claudia Olmedo,B00J0O5J4Y,3,,,,
12/10/2020,Rodrigo Muñoz,B01KBH547A,1,,,,
12/10/2020,Bruna Hernández,B00F3J4B5S,2,,,,
12/10/2020,Laura Morales,B018IZ0SWI,2,,,,
12/10/2020,Paula Espíndola,B00F3J4B5S,2,,,,
12/10/2020,Germán Herrera,B00NQGP42Y,3,,,,
12/10/2020,Maité Gordillo,B01KBH547A,4,,,,
12/10/2020,Cecilia Manrique,B018IZ0SWI,2,,,,
12/10/2020,Pedro Huerta,B01KBH547A,2,,,,
12/10/2020,Bruna Hernández,B018IZ0SWI,8,,,,
12/10/2020,Elvira Belmonte,B01KBH547A,1,,,,
12/10/2020,Delia Jiménez,B01LQV1YHO,2,,,,
12/10/2020,Teodoro Jurado,B01KBH547A,2,,,,
12/10/2020,Bárbara Peñalosa,B016381QZA,25,,,,
12/10/2020,Salvador Olivares,B00F3J4B5S,1,,,,
12/10/2020,Iván Arriola,B01KBH547A,2,,,,
12/10/2020,Nayeli Juárez,B00K15Q2B0,2,,,,
12/10/2020,Tamara Márquez,B01DZJFWNC,3,,,,
12/10/2020,Nayeli Juárez,B018IZ0SWI,3,,,,
12/10/2020,Sandra Flores,B01DZJFWNC,2,,,,
12/10/2020,Benjamín Pérez,B00F3J4B5S,3,,,,
12/10/2020,Teodoro Jurado,B01KBH547A,13,,,,
12/10/2020,Eliseo Martínez,B00K15Q2B0,1,,,,
12/10/2020,Andrés Mejía,B016B7INC2,3,,,,
12/10/2020,Eric Rivera,B00J0O5J4Y,3,,,,
12/10/2020,Salvador Olivares,B00K15Q2B0,1,,,,
12/10/2020,Kenya Carrillo,B018IZ0SWI,1,,,,
12/10/2020,Lorena Gómez,B018IZ0SWI,3,,,,
12/10/2020,Casandra Fernández,B01KBH547A,3,,,,
12/10/2020,Tamara Márquez,B01LQV1YHO,2,,,,
12/10/2020,Isabel Crespo,B00K15Q2B0,2,,,,
12/10/2020,Magdalena Linares,B01DZJFWNC,2,,,,
12/10/2020,Felicia Junquera,B00F3J4B5S,3,,,,
12/10/2020,Kenya Carrillo,B01EYT1URO,3,,,,
12/10/2020,Sagrario Silva,B01LQV1YHO,2,,,,
12/10/2020,Ernesto Duarte,B016381QZA,3,,,,
12/10/2020,Cinthia Bustamante,B01KBH547A,2,,,,
12/10/2020,Felicia Junquera,B015YCRYZM,2,,,,
12/10/2020,Teodoro Jurado,B01EYT1URO,1,,,,
12/10/2020,Cinthia Bustamante,B015YCRYZM,3,,,,
12/10/2020,Delia Jiménez,B00F3J4B5S,7,,,,
12/10/2020,Dafne Rivas,B01LQV1YHO,3,,,,
12/10/2020,Felicia Junquera,B018IZ0SWI,3,,,,
12/10/2020,Eliseo Martínez,B00F3J4B5S,1,,,,
12/10/2020,Elena Uriarte,B016B7INC2,3,,,,
12/10/2020,Eliseo Martínez,B00NQGP42Y,1,,,,
12/10/2020,Roberto Rodríguez,B00K15Q2B0,2,,,,
12/10/2020,Sagrario Silva,B01KBH547A,2,,,,
12/10/2020,Patricia Torres,B018IZ0SWI,1,,,,
12/10/2020,Germán Herrera,B016381QZA,1,,,,
12/10/2020,Bruna Hernández,B00F3J4B5S,3,,,,
12/10/2020,Claudia Olmedo,B01DZJFWNC,3,,,,
12/10/2020,Daniel Piedra,B01DZJFWNC,1,,,,
12/10/2020,Eliseo Martínez,B018IZ0SWI,1,,,,
12/11/2020,Casandra Fernández,B00NQGP42Y,2,,,,
12/11/2020,Jenny García,B01KBH547A,3,,,,
12/11/2020,Dafne Rivas,B00NQGP42Y,2,,,,
12/11/2020,Ernesto Duarte,B00F3J4B5S,4,,,,
12/11/2020,Raquel Gómez,B00K15Q2B0,2,,,,
12/11/2020,Casandra Fernández,B018IZ0SWI,1,,,,
12/11/2020,Bruna Hernández,B01KBH547A,3,,,,
12/11/2020,Teodoro Jurado,B00F3J4B5S,3,,,,
12/11/2020,Teodoro Jurado,B018IZ0SWI,2,,,,
12/11/2020,Sandra Flores,B01KBH547A,1,,,,
12/11/2020,Salvador Olivares,B01DZJFWNC,3,,,,
12/11/2020,Casandra Fernández,B00K15Q2B0,1,,,,
12/11/2020,Alan Ramos,B01LQV1YHO,16,,,,
12/11/2020,Maité Gordillo,B018IZ0SWI,2,,,,
12/11/2020,Bruna Hernández,B00F3J4B5S,1,,,,
12/11/2020,Joana Mejía,B00NQGP42Y,3,,,,
12/11/2020,Arturo Franco,B01LQV1YHO,2,,,,
12/11/2020,Eliseo Martínez,B01EYT1URO,16,,,,
12/11/2020,Eliseo Martínez,B00F3J4B5S,1,,,,
12/11/2020,Bárbara Peñalosa,B016B7INC2,4,,,,
12/11/2020,Eliseo Martínez,B01LQV1YHO,2,,,,
12/11/2020,Sagrario Silva,B016381QZA,3,,,,
12/11/2020,Daniel Piedra,B00K15Q2B0,2,,,,
12/11/2020,Isabel Crespo,B01LQV1YHO,1,,,,
12/11/2020,Leonor Domínguez,B01KBH547A,22,,,,
12/11/2020,Raquel Gómez,B00F3J4B5S,2,,,,
12/11/2020,Germán Herrera,B016381QZA,3,,,,
12/11/2020,Pedro Huerta,B00K15Q2B0,2,,,,
12/11/2020,Joana Mejía,B00NQGP42Y,2,,,,
12/11/2020,Bruna Hernández,B00K15Q2B0,2,,,,
12/11/2020,Rubén Núñez,B00J0O5J4Y,2,,,,
12/11/2020,Paulina Iglesias,B01LQV1YHO,3,,,,
12/11/2020,Eliseo Martínez,B00F3J4B5S,3,,,,
12/11/2020,Sonia Mujíca,B01DZJFWNC,3,,,,
12/11/2020,Cecilia Manrique,B00K15Q2B0,13,,,,
12/11/2020,Diana Rosas,B00K15Q2B0,2,,,,
12/11/2020,Silvestre Morales,B01DZJFWNC,25,,,,
12/11/2020,Rodrigo Muñoz,B018IZ0SWI,2,,,,
12/11/2020,Concepción Luna,B00K15Q2B0,3,,,,
12/11/2020,Bruna Hernández,B016381QZA,2,,,,
12/11/2020,Raquel Gómez,B00K15Q2B0,3,,,,
12/11/2020,Carla Méndez,B00F3J4B5S,2,,,,
12/11/2020,Mariana Hinojosa,B00F3J4B5S,1,,,,
12/11/2020,Dafne Rivas,B01DZJFWNC,1,,,,
12/11/2020,Cecilia Manrique,B00J0O5J4Y,2,,,,
12/11/2020,Fernando Ruiz,B018IZ0SWI,2,,,,
12/11/2020,Magdalena Linares,B00NQGP42Y,2,,,,
12/11/2020,Nayeli Juárez,B016381QZA,2,,,,
12/11/2020,Emanuel Escalante,B018IZ0SWI,2,,,,
12/11/2020,Bernarda Perdomo,B00NQGP42Y,2,,,,
12/11/2020,Edgar Guerrero,B00F3J4B5S,2,,,,
12/11/2020,Ernesto Duarte,B016381QZA,1,,,,
12/11/2020,Bárbara Peñalosa,B01DZJFWNC,5,,,,
12/11/2020,Maximiliano Ruiz,B01EYT1URO,3,,,,
12/11/2020,Isabel Crespo,B00NQGP42Y,2,,,,
12/11/2020,Joana Mejía,B01LQV1YHO,3,,,,
12/11/2020,Leonor Domínguez,B01EYT1URO,1,,,,
12/11/2020,Sagrario Silva,B018IZ0SWI,2,,,,
12/11/2020,Delia Jiménez,B01LQV1YHO,1,,,,
12/11/2020,Bernarda Perdomo,B00F3J4B5S,1,,,,
12/11/2020,Edgar Guerrero,B01LQV1YHO,2,,,,
12/11/2020,Iván Arriola,B00K15Q2B0,12,,,,
12/11/2020,Teodoro Jurado,B016381QZA,2,,,,
12/11/2020,Raquel Gómez,B00NQGP42Y,1,,,,
12/11/2020,Maximiliano Ruiz,B00F3J4B5S,2,,,,
12/11/2020,Raquel Gómez,B00K15Q2B0,1,,,,
12/12/2020,Paulina Iglesias,B00F3J4B5S,1,,,,
12/12/2020,Iris Ugarte,B018IZ0SWI,3,,,,
12/12/2020,Leonor Domínguez,B01EYT1URO,2,,,,
12/12/2020,Jenny García,B00F3J4B5S,4,,,,
12/12/2020,Delia Jiménez,B01LQV1YHO,3,,,,
12/12/2020,Felicia Junquera,B00F3J4B5S,2,,,,
12/12/2020,Guillermo Chávez,B00NQGP42Y,2,,,,
12/12/2020,Bárbara Peñalosa,B00J0O5J4Y,4,,,,
12/12/2020,Sagrario Silva,B00NQGP42Y,3,,,,
12/12/2020,Lázaro Zepeda,B00NQGP42Y,3,,,,
12/12/2020,Rodrigo Muñoz,B00F3J4B5S,1,,,,
12/12/2020,Salvador Olivares,B016381QZA,1,,,,
12/12/2020,Bruno Puente,B01DZJFWNC,4,,,,
12/12/2020,Daniel Piedra,B018IZ0SWI,1,,,,
12/12/2020,Rodrigo Muñoz,B01DZJFWNC,1,,,,
12/12/2020,Cecilia Manrique,B018IZ0SWI,3,,,,
12/12/2020,Bruna Hernández,B00NQGP42Y,3,,,,
12/12/2020,Dafne Rivas,B00K15Q2B0,2,,,,
12/12/2020,Rodrigo Muñoz,B018IZ0SWI,3,,,,
12/12/2020,Rubén Núñez,B016381QZA,8,,,,
12/12/2020,Bernarda Perdomo,B016381QZA,17,,,,
12/12/2020,Elena Uriarte,B01KBH547A,2,,,,
12/12/2020,Kenya Carrillo,B01KBH547A,2,,,,
12/12/2020,Bernarda Perdomo,B018IZ0SWI,1,,,,
12/12/2020,Lázaro Zepeda,B01KBH547A,3,,,,
12/12/2020,Roberto Rodríguez,B00K15Q2B0,2,,,,
12/12/2020,Emanuel Escalante,B00F3J4B5S,2,,,,
12/12/2020,Casandra Fernández,B00F3J4B5S,13,,,,
12/12/2020,Benjamín Pérez,B00F3J4B5S,3,,,,
12/12/2020,Eliseo Martínez,B01DZJFWNC,3,,,,
12/12/2020,Guillermo Paredes,B00NQGP42Y,2,,,,
12/12/2020,Benjamín Pérez,B016381QZA,3,,,,
12/12/2020,Teresa Rivero,B00NQGP42Y,2,,,,
12/12/2020,Paula Espíndola,B00F3J4B5S,3,,,,
12/12/2020,Raquel Gómez,B018IZ0SWI,2,,,,
12/12/2020,Emanuel Escalante,B01KBH547A,2,,,,
12/12/2020,Cristina Fábregas,B01LQV1YHO,1,,,,
12/12/2020,Silvestre Morales,B01LQV1YHO,1,,,,
12/12/2020,Magdalena Linares,B00NQGP42Y,1,,,,
12/12/2020,Cristina Fábregas,B01KBH547A,2,,,,
12/12/2020,Cecilia Manrique,B00F3J4B5S,2,,,,
12/12/2020,Isabel Crespo,B00F3J4B5S,1,,,,
12/12/2020,Sagrario Silva,B00K15Q2B0,3,,,,
12/12/2020,Raquel Gómez,B01KBH547A,2,,,,
12/12/2020,Raquel Gómez,B00K15Q2B0,2,,,,
12/12/2020,Diana Rosas,B01DZJFWNC,1,,,,
12/12/2020,Bernarda Perdomo,B018IZ0SWI,3,,,,
12/12/2020,Cecilia Manrique,B016381QZA,2,,,,
12/12/2020,Raquel Gómez,B016381QZA,2,,,,
12/12/2020,Elvira Belmonte,B00K15Q2B0,1,,,,
12/12/2020,Delia Jiménez,B00K15Q2B0,3,,,,
12/12/2020,Iris Ugarte,B01DZJFWNC,3,,,,
12/12/2020,Casandra Fernández,B01KBH547A,3,,,,
12/12/2020,Iván Arriola,B016381QZA,11,,,,
12/12/2020,Germán Herrera,B018IZ0SWI,1,,,,
12/12/2020,Emanuel Escalante,B00NQGP42Y,2,,,,
12/12/2020,Lorena Gómez,B015YCRYZM,3,,,,
12/12/2020,Sagrario Silva,B018IZ0SWI,3,,,,
12/13/2020,Benjamín Pérez,B01DZJFWNC,1,,,,
12/13/2020,Elvira Belmonte,B00F3J4B5S,1,,,,
12/13/2020,Paulina Iglesias,B00F3J4B5S,3,,,,
12/13/2020,Rodrigo Muñoz,B00K15Q2B0,2,,,,
12/13/2020,Salvador Olivares,B01KBH547A,3,,,,
12/13/2020,Bruno Puente,B016381QZA,2,,,,
12/13/2020,Carlos Romero,B01LQV1YHO,3,,,,
12/13/2020,Nayeli Juárez,B00NQGP42Y,19,,,,
